timestamp,samples
1767538710.2448199,-45212.51
1767538710.345472,-45273.08
1767538710.446226,-45168.008
1767538710.5467572,-45243.42
1767538710.6473029,-45313.242
1767538710.747913,-45248.43
1767538710.848355,-45331.15
1767538710.9740732,-45307.668
1767538711.074673,-45361.582
1767538711.1752572,-45349.21
1767538711.27572,-45342.055
1767538711.37652,-45383.277
1767538711.477798,-45415.44
1767538711.5791428,-45453.254
1767538711.679504,-45464.02
1767538711.780315,-45386.867
1767538711.8807402,-45388.254
1767538711.981083,-45423.023
1767538712.081446,-45410.86
1767538712.181831,-45543.28
1767538712.2822368,-45561.03
1767538712.3826392,-45556.99
1767538712.482999,-45490.094
1767538712.5833259,-45484.418
1767538712.684329,-45553.406
1767538712.785208,-45544.902
1767538712.886625,-45558.094
1767538712.9878862,-45575.547
1767538713.08865,-45563.08
1767538713.1896472,-45605.82
1767538713.2910411,-45635.89
1767538713.391383,-45676.547
1767538713.491843,-45685.305
1767538713.5921652,-45632.99
1767538713.692541,-45768.418
1767538713.7929869,-45602.535
1767538713.8943949,-45722.953
1767538713.995431,-45633.594
1767538714.0967848,-45771.76
1767538714.198134,-45741.11
1767538714.298858,-45813.727
1767538714.399252,-45857.145
1767538714.49996,-45787.633
1767538714.6003442,-45781.523
1767538714.7011971,-45814.652
1767538714.801732,-45923.06
1767538714.902451,-45760.17
1767538715.003628,-45885.973
1767538715.1041121,-45870.87
1767538715.205409,-45822.906
1767538715.30634,-45943.28
1767538715.407122,-46019.746
1767538715.508637,-45884.617
1767538715.6089878,-45939.1
1767538715.7102878,-46012.707
1767538715.811199,-46012.887
1767538715.911743,-45920.37
1767538716.0367842,-46018.676,-46048.05
1767538716.1376698,-45983.98
1767538716.2390149,-46043.27
1767538716.339537,-46135.19
1767538716.439902,-46046.11
1767538716.54129,-46182.008
1767538716.6416059,-46018.906
1767538716.7420359,-46044.195
1767538716.843063,-46037.73
1767538716.944457,-46102.09
1767538717.045452,-46184.477
1767538717.1458502,-46122.785
1767538717.2465532,-46140.54
1767538717.347449,-46225.203
1767538717.447968,-46179.43
1767538717.548331,-46253.52
1767538717.649652,-46203.83
1767538717.7509289,-46294.74
1767538717.851865,-46268.938
1767538717.952299,-46243.96
1767538718.052903,-46266.668
1767538718.153323,-46306.906
1767538718.2542121,-46355.98
1767538718.3547058,-46297.074
1767538718.455146,-46390.95
1767538718.55637,-46296.336
1767538718.657727,-46347.266
1767538718.759112,-46424.55
1767538718.8599539,-46383.016
1767538718.960853,-46418.586
1767538719.061776,-46450.652
1767538719.162264,-46369.098
1767538719.2626638,-46396.938
1767538719.3635101,-46472.594
1767538719.463915,-46445.035
1767538719.564325,-46444.023
1767538719.664746,-46525.02
1767538719.766091,-46470.074
1767538719.866474,-46433.152
1767538719.967333,-46533.09
1767538720.068717,-46461.88
1767538720.1699991,-46591.15
1767538720.270454,-46545.633
1767538720.3716218,-46613.184
1767538720.472469,-46592.66
1767538720.573602,-46628.168
1767538720.6741781,-46637.316
1767538720.77481,-46611.598
1767538720.875527,-46590.305
1767538720.975984,-46593.793
1767538721.101867,-46612.727
1767538721.202868,-46688.117
1767538721.303734,-46632.086
1767538721.404993,-46598.9
1767538721.505682,-46731.395
1767538721.6066718,-46711.848
1767538721.7080472,-46761.47
1767538721.8084989,-46720.34
1767538721.9095402,-46690.426
1767538722.010758,-46741.047
1767538722.112007,-46761.062
1767538722.213388,-46819.57
1767538722.314199,-46789.16
1767538722.414804,-46767.9
1767538722.515533,-46815.945
1767538722.615964,-46853.234
1767538722.717201,-46845.547
1767538722.817915,-46878.938
1767538722.918745,-46950.734
1767538723.020195,-46868.246
1767538723.121386,-46913.7
1767538723.222181,-46910.88
1767538723.3225641,-46924.832
1767538723.423268,-46905.715
1767538723.524726,-46887.28
1767538723.625331,-46947.4
1767538723.7266712,-47007.68,-46983.844
1767538723.827255,-46999.957
1767538723.928569,-46961.055
1767538724.029255,-46984.344
1767538724.129704,-47096.793
1767538724.231056,-47008.773
1767538724.331469,-47122.28
1767538724.432076,-47030.168
1767538724.5334022,-47064.984
1767538724.633746,-47070.53
1767538724.734144,-47030.07
1767538724.835526,-47063.723
1767538724.936949,-47143.414
1767538725.038312,-47156.977
1767538725.139402,-47090.117
1767538725.2404292,-47112.31
1767538725.34114,-47093.07
1767538725.44187,-47101.086
1767538725.543145,-47195.926
1767538725.644454,-47263.96
1767538725.745035,-47245.145
1767538725.8463519,-47166.934
1767538725.946663,-47203.473
1767538726.048037,-47225.88
1767538726.172596,-47256.5
1767538726.273081,-47190.93
1767538726.374486,-47312.695
1767538726.4749281,-47249.35
1767538726.575308,-47261.887
1767538726.6758459,-47339.875
1767538726.776327,-47290.285
1767538726.876933,-47329.598
1767538726.977897,-47399.387
1767538727.07863,-47410.664
1767538727.178977,-47330.977
1767538727.2793221,-47360.668
1767538727.3800802,-47430.4
1767538727.4805388,-47404.02
1767538727.5809002,-47446.152
1767538727.682194,-47351.293
1767538727.782559,-47373.844
1767538727.8836591,-47450.918
1767538727.984215,-47401.8
1767538728.084579,-47440.562
1767538728.185786,-47426.004
1767538728.2868092,-47480.746
1767538728.388159,-47485.38
1767538728.488537,-47538.008
1767538728.589202,-47611.15
1767538728.6904929,-47532.2
1767538728.790881,-47487.543
1767538728.891519,-47625.277
1767538728.992285,-47582.363
1767538729.093467,-47598.66
1767538729.1941178,-47623.39
1767538729.29546,-47564.086
1767538729.396847,-47592.44
1767538729.497396,-47616.914
1767538729.598145,-47652.914
1767538729.698524,-47711.95
1767538729.799236,-47666.52
1767538729.900645,-47667.176
1767538730.001079,-47673.223
1767538730.101655,-47697.77
1767538730.203069,-47720.027
1767538730.303794,-47781.14
1767538730.4043992,-47755.312
1767538730.50562,-47694.02
1767538730.606719,-47755.574
1767538730.707783,-47746.54
1767538730.8084722,-47781.125
1767538730.90891,-47772.594
1767538731.009266,-47885.9
1767538731.1105542,-47797.543
1767538731.237188,-47798.043,-47887.625
1767538731.3376331,-47869.504
1767538731.43859,-47832.445
1767538731.540034,-47871.4
1767538731.640471,-47855.457
1767538731.7408671,-47951.43
1767538731.841331,-47822.98
1767538731.942324,-47931.11
1767538732.043734,-47888.938
1767538732.144146,-47860.016
1767538732.245478,-47930.535
1767538732.346011,-47903.87
1767538732.446506,-47950.758
1767538732.546859,-47985.297
1767538732.648114,-48034.07
1767538732.748947,-47992.785
1767538732.849848,-48015.523
1767538732.951096,-47945.945
1767538733.052455,-48051.688
1767538733.153053,-48015.938
1767538733.253408,-48106.992
1767538733.3548732,-48054.062
1767538733.45537,-48079.145
1767538733.5561442,-48040.016
1767538733.6566741,-48160.863
1767538733.7573388,-48107.234
1767538733.857721,-48135.21
1767538733.9583402,-48188.17
1767538734.0595012,-48187.84
1767538734.160845,-48074.004
1767538734.2613919,-48209.938
1767538734.361897,-48196.18
1767538734.462293,-48177.43
1767538734.563645,-48249.895
1767538734.664056,-48186.7
1767538734.76443,-48296.184
1767538734.8648791,-48181.277
1767538734.9662259,-48304.7
1767538735.0666502,-48279.12
1767538735.167517,-48225.746
1767538735.2678778,-48255.504
1767538735.36858,-48249.863
1767538735.469891,-48266.36
1767538735.570427,-48255.848
1767538735.670969,-48252.88
1767538735.7723432,-48308.56
1767538735.872875,-48263.664
1767538735.973988,-48310.76
1767538736.075237,-48278.066
1767538736.175733,-48330.3
1767538736.301308,-48375.54
1767538736.4021661,-48414.76
1767538736.50319,-48410.883
1767538736.603631,-48293.598
1767538736.704857,-48418.047
1767538736.8062131,-48395.273
1767538736.906962,-48460.062
1767538737.008311,-48431.938
1767538737.108969,-48363.797
1767538737.209404,-48511.805
1767538737.3097868,-48527.016
1767538737.411093,-48444.242
1767538737.5123131,-48420.76
1767538737.6128662,-48466.51
1767538737.71388,-48506.65
1767538737.8145752,-48503.836
1767538737.9151008,-48515.723
1767538738.0153642,-48564.613
1767538738.115659,-48578.785
1767538738.2161222,-48558.28
1767538738.316428,-48558.945
1767538738.417567,-48646.824
1767538738.518949,-48554.566
1767538738.6194088,-48600.355
1767538738.720018,-48579.22
1767538738.820954,-48625.258
1767538738.921241,-48664.355
1767538739.021981,-48610.863
1767538739.1227899,-48702.348
1767538739.224038,-48697.18
1767538739.324327,-48663.51
1767538739.424891,-48674.547
1767538739.5258849,-48718.594,-48760.973
1767538739.627292,-48647.887
1767538739.7279282,-48716.426
1767538739.829168,-48731.773
1767538739.929712,-48690.344
1767538740.030866,-48723.156
1767538740.131618,-48816.848
1767538740.231905,-48717.668
1767538740.3322392,-48762.73
1767538740.4326122,-48799.375
1767538740.5334451,-48746.543
1767538740.634642,-48776.746
1767538740.734998,-48808.78
1767538740.835884,-48820.1
1767538740.937262,-48872.062
1767538741.0382972,-48852.918
1767538741.139673,-48880.527
1767538741.2405891,-48890.266
1767538741.366362,-48894.285
1767538741.4676769,-48897.56
1767538741.568199,-48883.004
1767538741.6694431,-48926.816
1767538741.770854,-48943.86
1767538741.8716002,-48965.945
1767538741.973008,-48879.598
1767538742.0735428,-48902.492
1767538742.174421,-48982.37
1767538742.274671,-48905.33
1767538742.375082,-48986.215
1767538742.47568,-48993.41
1767538742.575983,-48902.84
1767538742.676466,-48874.73
1767538742.777895,-48999.69
1767538742.878307,-49043.15
1767538742.979646,-49118.01
1767538743.080856,-49106.727
1767538743.1811972,-49049.406
1767538743.281594,-48980.69
1767538743.38197,-48993.332
1767538743.48244,-49110.145
1767538743.58378,-49078.414
1767538743.6843011,-49088.016
1767538743.7847428,-49180.516
1767538743.885113,-49113.895
1767538743.9856288,-49034.902
1767538744.086105,-49032.13
1767538744.186893,-49107.918
1767538744.287297,-49113.258
1767538744.3877819,-49094.676
1767538744.488827,-49140.293
1767538744.5901709,-49125.582
1767538744.69088,-49223.895
1767538744.7915158,-49232.85
1767538744.892392,-49197.28
1767538744.992755,-49377.65
1767538745.09314,-49188.445
1767538745.193857,-49141.508
1767538745.294312,-49169.926
1767538745.395055,-49270.336
1767538745.4954932,-49273.406
1767538745.596877,-49335.543
1767538745.697761,-49323.566
1767538745.7982879,-49261.195
1767538745.899124,-49368.18
1767538745.9994721,-49320.84
1767538746.0998452,-49296.633
1767538746.20019,-49375.543
1767538746.3007638,-49259.36
1767538746.426205,-49341.605
1767538746.5265841,-49341.434
1767538746.6270132,-49367.414
1767538746.727552,-49401.45
1767538746.827935,-49428.473
1767538746.92899,-49427.69,-49395.348
1767538747.0301068,-49450.676
1767538747.131132,-49387.785
1767538747.231489,-49355.977
1767538747.332671,-49402.023
1767538747.433044,-49412.594
1767538747.53426,-49474.773
1767538747.635333,-49460.84
1767538747.735708,-49536.38
1767538747.836108,-49546.016
1767538747.9366028,-49489.062
1767538748.037106,-49456.89
1767538748.137583,-49463.133
1767538748.238923,-49537.832
1767538748.339587,-49585.727
1767538748.4399931,-49546.375
1767538748.5405178,-49578.613
1767538748.640874,-49619.1
1767538748.7420669,-49580.51
1767538748.842752,-49539.465
1767538748.9433012,-49606.844
1767538749.0447,-49625.047
1767538749.145308,-49605.06
1767538749.24667,-49574.09
1767538749.348002,-49623.68
1767538749.4488058,-49652.664
1767538749.549577,-49647.273
1767538749.650629,-49601.14
1767538749.751446,-49703.85
1767538749.852106,-49765.934
1767538749.953501,-49709.965
1767538750.0545962,-49686.34
1767538750.155982,-49775.156
1767538750.257012,-49697.664
1767538750.357263,-49729.78
1767538750.4577138,-49658.406
1767538750.5581079,-49712.812
1767538750.6587808,-49681.613
1767538750.759207,-49791.164
1767538750.8603861,-49770.914
1767538750.96156,-49769.312
1767538751.0633512,-49771.715
1767538751.164298,-49782.99
1767538751.265677,-49755.23
1767538751.366291,-49799.402
1767538751.490417,-49842.14
1767538751.5912051,-49803.645
1767538751.691623,-49764.266
1767538751.7929971,-49902.457
1767538751.893311,-49779.875
1767538751.9941702,-49833.312
1767538752.0955598,-49920.074
1767538752.1958241,-49902.953
1767538752.296488,-49863.36
1767538752.3974972,-49872.145
1767538752.4984782,-49810.188
1767538752.598859,-49878.758
1767538752.699339,-50031.367
1767538752.799777,-49832.45
1767538752.9002612,-49870.156
1767538753.0009239,-49788.117
1767538753.1013691,-49793.992
1767538753.201853,-49913.887
1767538753.303228,-49870.117
1767538753.403875,-49916.445
